,Equipement,coord_geo,DEP,DEPCOM
1828358,Hôtel,"(2.362421016073564, 48.86734578477946)",75,75103
1828359,Hôtel,"(2.366763942811562, 48.85906879086742)",75,75103
1828360,Hôtel,"(2.362240876873555, 48.86725039417545)",75,75103
1828361,Hôtel,"(2.3623172681762905, 48.86334855117986)",75,75103
1828452,Enseignement Secondaire,"(2.357392114677276, 48.86668395443751)",75,75103
1828454,Enseignement Secondaire,"(2.3642503698965265, 48.86511795232418)",75,75103
1828457,Enseignement Secondaire,"(2.3586161651009467, 48.8661383238771)",75,75103
1828458,Enseignement Secondaire,"(2.363162961003143, 48.85750370110515)",75,75103
1828459,Enseignement Secondaire,"(2.359982917724784, 48.86629133392667)",75,75103
1828468,École maternelle,"(2.364612963423789, 48.858412556660824)",75,75103
1828474,École maternelle,"(2.36142900882002, 48.85952788822072)",75,75103
1828480,Enseignement supérieur,"(2.3564605494252215, 48.865952280082006)",75,75103
1828481,Enseignement supérieur,"(2.3564605494252215, 48.865952280082006)",75,75103
1828482,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1828484,Enseignement supérieur,"(2.3564605494252215, 48.865952280082006)",75,75103
1828485,Enseignement supérieur,"(2.3564605494252215, 48.865952280082006)",75,75103
1828486,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1828487,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1828488,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1828491,Enseignement supérieur,"(2.364426466504509, 48.86263939584141)",75,75103
1828492,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1828493,Enseignement supérieur,"(2.3564605494252215, 48.865952280082006)",75,75103
1828495,Enseignement supérieur,"(2.350439980353185, 48.86207955163841)",75,75103
1828497,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1828499,Enseignement supérieur,"(2.3525357165480956, 48.863449820322565)",75,75103
1828500,Enseignement supérieur,"(2.363534519562232, 48.859666812381114)",75,75103
1828501,Enseignement supérieur,"(2.363534663801513, 48.86534527955414)",75,75103
1828502,Enseignement supérieur,"(2.3624757140063575, 48.86677499414727)",75,75103
1828504,Enseignement supérieur,"(2.3544777915955124, 48.86094843673881)",75,75103
1828506,Enseignement supérieur,"(2.3568305053730043, 48.860940419355224)",75,75103
1828516,Enseignement Secondaire,"(2.3662300106161998, 48.86015957078775)",75,75103
1828521,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1828522,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1828527,Zone Sports,"(2.362079386186414, 48.863962435092105)",75,75103
1828528,Zone Sports,"(2.358708813763495, 48.86636365602299)",75,75103
1828530,Zone Sports,"(2.362079386186414, 48.863962435092105)",75,75103
1828531,Zone Sports,"(2.3513791177758607, 48.86383297410568)",75,75103
1828561,Bureau de poste,"(2.3541799977139073, 48.86659993388222)",75,75103
1828562,Bureau de poste,"(2.359680000019943, 48.862499967373964)",75,75103
1828831,Taxi-VTC,"(2.355253684084003, 48.86808172299272)",75,75103
1828853,Taxi-VTC,"(2.3642640708545297, 48.865335666121304)",75,75103
1828927,Taxi-VTC,"(2.3556373836404023, 48.86417344542997)",75,75103
1829127,Taxi-VTC,"(2.358687836263928, 48.86374915147046)",75,75103
1829141,Bureau de poste,"(2.3605800007107893, 48.86546991787333)",75,75103
1829144,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1829187,Enseignement supérieur,"(2.358379511245396, 48.86144607315833)",75,75103
1829210,Enseignement supérieur,"(2.3615447654412445, 48.86476359778389)",75,75103
1829215,Zone Sports,"(2.356379595506894, 48.86213322699236)",75,75103
1829224,Zone Sports,"(2.356379595506894, 48.86213322699236)",75,75103
1829234,Enseignement supérieur,"(2.3165797623103073, 48.848156914440466)",75,75103
1829249,Taxi-VTC,"(2.362248860113228, 48.867711798855424)",75,75103
1829259,Taxi-VTC,"(2.353229898069827, 48.86506789787893)",75,75103
1829287,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1829292,Enseignement supérieur,"(2.377277177672972, 48.88913475715791)",75,75103
1829293,Enseignement supérieur,"(2.363534663801513, 48.86534527955414)",75,75103
1829294,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1829299,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1829305,Enseignement supérieur,"(2.3564605494252215, 48.865952280082006)",75,75103
1829322,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1829324,Enseignement supérieur,"(2.3546336613707055, 48.86696139856979)",75,75103
1829336,Enseignement supérieur,"(2.360266274959704, 48.85798109377226)",75,75103
1829342,Taxi-VTC,"(2.359824068824328, 48.861114126089845)",75,75103
1829360,École maternelle,"(2.3613592488674304, 48.86533009370745)",75,75103
1829361,École maternelle,"(2.355160284142029, 48.86362317466559)",75,75103
1829369,Enseignement supérieur,"(2.3564605494252215, 48.865952280082006)",75,75103
1829371,Enseignement Secondaire,"(2.362036688344764, 48.86511156889425)",75,75103
1829376,Enseignement Secondaire,"(2.364027791318472, 48.86135301224942)",75,75103
1829392,Taxi-VTC,"(2.362248860113228, 48.867711798855424)",75,75103
1829394,Taxi-VTC,"(2.3620574838836155, 48.859394899058614)",75,75103
1829425,Taxi-VTC,"(2.3581831532100375, 48.86477169862715)",75,75103
1829515,Zone Sports,"(2.3645399261875757, 48.86484788843488)",75,75103
1829528,Taxi-VTC,"(2.3592771482281623, 48.867813741164795)",75,75103
1829533,Enseignement Secondaire,"(2.363162961003143, 48.85750370110515)",75,75103
1829563,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1829576,Taxi-VTC,"(2.363070167740459, 48.86431395954768)",75,75103
1829581,Hôtel,"(2.364874752269423, 48.86477771828631)",75,75103
1829583,Hôtel,"(2.3539902523396274, 48.86750922437022)",75,75103
1829584,Hôtel,"(2.362620886947849, 48.861817684094795)",75,75103
1829590,Hôtel,"(2.3570809639062316, 48.865938526905936)",75,75103
1829592,Hôtel,"(2.360871212163562, 48.86344336271486)",75,75103
1829597,Hôtel,"(2.357727597818924, 48.86412982096239)",75,75103
1829601,Hôtel,"(2.3645455853027935, 48.863042934938086)",75,75103
1829604,Taxi-VTC,"(2.3515120314451328, 48.86399647587826)",75,75103
1829605,Hôtel,"(2.365979494491809, 48.85621639885602)",75,75103
1829610,Hôtel,"(2.352508300278861, 48.864844106446846)",75,75103
1829628,Taxi-VTC,"(2.3609050701892906, 48.86190566283253)",75,75103
1829631,Hôtel,"(2.3565556240710297, 48.865097515568834)",75,75103
1829633,Taxi-VTC,"(2.3531902955375616, 48.86250454990299)",75,75103
1829666,Taxi-VTC,"(2.368119027831939, 48.85713605911204)",75,75103
1829678,Espace Culturel,"(2.3546336613707055, 48.86696139856979)",75,75103
1829683,Espace Culturel,"(2.3628278598042405, 48.85709846903246)",75,75103
1829692,Zone Sports,"(2.363498773490026, 48.865381961750145)",75,75103
1829696,Zone Sports,"(2.358708813763495, 48.86636365602299)",75,75103
1829698,Espace Culturel,"(2.3588479570268386, 48.86141584756034)",75,75103
1829724,Taxi-VTC,"(2.3647856769429514, 48.86135074200806)",75,75103
1829734,Espace Culturel,"(2.3626440699741322, 48.859699845782735)",75,75103
1829740,Taxi-VTC,"(2.3589951846952966, 48.868305160346495)",75,75103
1829761,Taxi-VTC,"(2.3609759851293854, 48.85868008253678)",75,75103
1829780,Taxi-VTC,"(2.3581831532100375, 48.86477169862715)",75,75103
1829802,Taxi-VTC,"(2.3569763076756165, 48.862048298724964)",75,75103
1829822,Taxi-VTC,"(2.3538049624587534, 48.86211575537286)",75,75103
1829846,Taxi-VTC,"(2.35357458188755, 48.86266670984865)",75,75103
1829871,Taxi-VTC,"(2.3667110863949223, 48.85792274143748)",75,75103
1829880,Taxi-VTC,"(2.366075369578681, 48.85729792521738)",75,75103
1829895,Taxi-VTC,"(2.362248860113228, 48.867711798855424)",75,75103
1829903,Taxi-VTC,"(2.362248860113228, 48.867711798855424)",75,75103
1829921,Taxi-VTC,"(2.3543517869135653, 48.8609972211011)",75,75103
1829977,Taxi-VTC,"(2.3588575855809015, 48.86391194301184)",75,75103
1829999,Taxi-VTC,"(2.3618228321620016, 48.86176036962251)",75,75103
1830005,Taxi-VTC,"(2.3576369938767994, 48.868492945875474)",75,75103
1830010,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830040,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830058,Taxi-VTC,"(2.366720116231998, 48.85785264001958)",75,75103
1830062,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830085,Taxi-VTC,"(2.3562169178045864, 48.86514965474582)",75,75103
1830090,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830091,Taxi-VTC,"(2.362248860113228, 48.867711798855424)",75,75103
1830104,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830136,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830177,Taxi-VTC,"(2.3653875462091345, 48.85797589614781)",75,75103
1830191,Taxi-VTC,"(2.356585530429688, 48.864309581039315)",75,75103
1830202,Taxi-VTC,"(2.3589951846952966, 48.868305160346495)",75,75103
1830203,Taxi-VTC,"(2.354482331343945, 48.862782229119325)",75,75103
1830257,Taxi-VTC,"(2.3589951846952966, 48.868305160346495)",75,75103
1830278,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830316,Taxi-VTC,"(2.3563985430394965, 48.867440358636955)",75,75103
1830349,Taxi-VTC,"(2.3589951846952966, 48.868305160346495)",75,75103
1830371,Taxi-VTC,"(2.3620784244676796, 48.863707016160745)",75,75103
1830380,Taxi-VTC,"(2.3589951846952966, 48.868305160346495)",75,75103
1830381,Taxi-VTC,"(2.354295350155618, 48.863021345770946)",75,75103
1830384,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830395,Taxi-VTC,"(2.3586653754745632, 48.86479856595792)",75,75103
1830417,Taxi-VTC,"(2.3563615613192814, 48.86778550703602)",75,75103
1830423,Taxi-VTC,"(2.3571682234161124, 48.86726282790737)",75,75103
1830424,Taxi-VTC,"(2.35357458188755, 48.86266670984865)",75,75103
1830468,Taxi-VTC,"(2.3589951846952966, 48.868305160346495)",75,75103
1830577,Taxi-VTC,"(2.3580016012998355, 48.864460451156205)",75,75103
1830584,Taxi-VTC,"(2.3637427051101283, 48.86616928426453)",75,75103
1830612,Hôtel,"(2.355860468752813, 48.86784936259843)",75,75103
1830624,Taxi-VTC,"(2.35357458188755, 48.86266670984865)",75,75103
1830654,Taxi-VTC,"(2.3635296692937295, 48.86653508317499)",75,75103
1830658,Taxi-VTC,"(2.3521796310453214, 48.86530567003775)",75,75103
1830758,Hôtel,"(2.3532381045406887, 48.86572446329962)",75,75103
1830853,Taxi-VTC,"(2.3668403522341723, 48.85033622375618)",75,75104
1830951,Hôtel,"(2.355259499864817, 48.85692806407276)",75,75104
1830954,Hôtel,"(2.3602177585242825, 48.85516137074312)",75,75104
1830977,Taxi-VTC,"(2.3606226292549874, 48.853254659493935)",75,75104
1831085,Taxi-VTC,"(2.3550041596703197, 48.859795612869426)",75,75104
1831127,Taxi-VTC,"(2.35558327563875, 48.85212816498307)",75,75104
1831133,Taxi-VTC,"(2.367049033150433, 48.853104009816995)",75,75104
1831260,Taxi-VTC,"(2.3629345977740903, 48.85466683315684)",75,75104
1831279,Taxi-VTC,"(2.3561064256528823, 48.855781455018445)",75,75104
1831303,Taxi-VTC,"(2.361773430453071, 48.849659338483534)",75,75104
1831368,Taxi-VTC,"(2.3570914319407583, 48.8552597312851)",75,75104
1831394,Taxi-VTC,"(2.3570914319407583, 48.8552597312851)",75,75104
1831395,Taxi-VTC,"(2.3570914319407583, 48.8552597312851)",75,75104
1831403,Taxi-VTC,"(2.362021382861012, 48.85333812096186)",75,75104
1831417,Taxi-VTC,"(2.3579681811251514, 48.85522666594677)",75,75104
1831442,Taxi-VTC,"(2.3526753029162784, 48.85803020641803)",75,75104
1831451,Taxi-VTC,"(2.3550041596703197, 48.859795612869426)",75,75104
1831482,Taxi-VTC,"(2.349897276208171, 48.861112504429656)",75,75104
1831485,Taxi-VTC,"(2.3624012710359885, 48.85626213947146)",75,75104
1831488,Taxi-VTC,"(2.3579681811251514, 48.85522666594677)",75,75104
1831524,Taxi-VTC,"(2.3557926184494784, 48.855367862938586)",75,75104
1831548,Taxi-VTC,"(2.362021382861012, 48.85333812096186)",75,75104
1831565,Taxi-VTC,"(2.362021382861012, 48.85333812096186)",75,75104
1831574,Taxi-VTC,"(2.362021382861012, 48.85333812096186)",75,75104
1831575,Taxi-VTC,"(2.360841168623736, 48.8528485099912)",75,75104
1831591,Taxi-VTC,"(2.3645659467241416, 48.84870046932138)",75,75104
1831631,Taxi-VTC,"(2.3554785710296193, 48.85453337165436)",75,75104
1831693,Taxi-VTC,"(2.3500448359668415, 48.858505913985226)",75,75104
1831694,Taxi-VTC,"(2.3500448359668415, 48.858505913985226)",75,75104
1831696,Taxi-VTC,"(2.3550041596703197, 48.859795612869426)",75,75104
1831790,Taxi-VTC,"(2.362021382861012, 48.85333812096186)",75,75104
1832003,Taxi-VTC,"(2.362021382861012, 48.85333812096186)",75,75104
1832059,Bureau de poste,"(2.3663899970106597, 48.85319999019308)",75,75104
1832082,Bureau de poste,"(2.361589990770016, 48.85719997317971)",75,75104
1832083,Bureau de poste,"(2.352869988114741, 48.856199911597365)",75,75104
1832139,Taxi-VTC,"(2.349781624069921, 48.85883517497937)",75,75104
1832197,Zone Sports,"(2.3525290227533375, 48.859162595426255)",75,75104
1832198,Zone Sports,"(2.3585989578236974, 48.85812505802678)",75,75104
1832206,Enseignement supérieur,"(2.3660714345486906, 48.85347656253699)",75,75104
1832209,Enseignement Secondaire,"(2.358190760391016, 48.854860025080896)",75,75104
1832222,École maternelle,"(2.3559742160407406, 48.8589797321248)",75,75104
1832225,École maternelle,"(2.3596504310661364, 48.853638430731245)",75,75104
1832228,École maternelle,"(2.358142546004467, 48.851250660932365)",75,75104
1832233,Enseignement supérieur,"(2.362960026911903, 48.85292132545144)",75,75104
1832239,Enseignement supérieur,"(2.3513279045850397, 48.85338585135311)",75,75104
1832243,Enseignement Secondaire,"(2.3603498180196856, 48.854173688937074)",75,75104
1832244,Enseignement Secondaire,"(2.3565706165754934, 48.854943957398696)",75,75104
1832247,Enseignement Secondaire,"(2.3657844121873923, 48.85354429168544)",75,75104
1832248,Enseignement Secondaire,"(2.3622135548463192, 48.851555727252965)",75,75104
1832277,Enseignement supérieur,"(2.3506107300628654, 48.85330191873505)",75,75104
1832278,Enseignement supérieur,"(2.365177177112586, 48.852264889714256)",75,75104
1832281,Enseignement supérieur,"(2.366480658664245, 48.85120426542327)",75,75104
1832283,École maternelle,"(2.364068889769919, 48.85262594065429)",75,75104
1832293,Enseignement Secondaire,"(2.351752217678275, 48.85937333437595)",75,75104
1832308,Enseignement Secondaire,"(2.3657844121873923, 48.85354429168544)",75,75104
1832310,Enseignement Secondaire,"(2.3643114945889123, 48.85284757133724)",75,75104
1832313,Enseignement supérieur,"(2.3923865359928578, 48.84261488098537)",75,75104
1832317,Enseignement supérieur,"(2.35223112646827, 48.85922393770378)",75,75104
1832330,Enseignement Secondaire,"(2.3622135548463192, 48.851555727252965)",75,75104
1832396,Enseignement Secondaire,"(2.3604825865320183, 48.85423825262529)",75,75104
1832407,Zone Sports,"(2.358589528370566, 48.85811601399162)",75,75104
1832508,Hôtel,"(2.35601514005567, 48.85831533333822)",75,75104
1832509,Hôtel,"(2.354221192086603, 48.852619063660555)",75,75104
1832510,Hôtel,"(2.3549713777343944, 48.85234790776062)",75,75104
1832511,Hôtel,"(2.366203569387501, 48.853705698000134)",75,75104
1832512,Hôtel,"(2.357058268852787, 48.856511450101074)",75,75104
1832513,Hôtel,"(2.3631370722343985, 48.853934939084404)",75,75104
1832514,Hôtel,"(2.3612908202314262, 48.85542359832441)",75,75104
1832516,Hôtel,"(2.3651645205259295, 48.854422369460096)",75,75104
1832517,Hôtel,"(2.35463741288571, 48.85246392234497)",75,75104
1832518,Hôtel,"(2.35593334504862, 48.85721408888021)",75,75104
1832519,Hôtel,"(2.36428925736882, 48.85422346256347)",75,75104
1832521,Hôtel,"(2.356009206207412, 48.85653485792445)",75,75104
1832522,Hôtel,"(2.363655234388382, 48.85238352413512)",75,75104
1832523,Hôtel,"(2.355398776418638, 48.85911063683027)",75,75104
1832524,Hôtel,"(2.3535912223536637, 48.858688984710284)",75,75104
1832526,Hôtel,"(2.3503446816047737, 48.859009559131366)",75,75104
1832527,Hôtel,"(2.3634431183049345, 48.85509942950678)",75,75104
1832528,Hôtel,"(2.3660488707776883, 48.85264274299009)",75,75104
1832529,Hôtel,"(2.361138058386378, 48.85568881090377)",75,75104
1832530,Hôtel,"(2.350289568273009, 48.85818275751662)",75,75104
1832531,Hôtel,"(2.3675186241791915, 48.853938393794174)",75,75104
1832532,Hôtel,"(2.363217860338635, 48.85557668579194)",75,75104
1832533,Hôtel,"(2.352974376451229, 48.85809297966509)",75,75104
1832536,Hôtel,"(2.356813635215373, 48.856455275034264)",75,75104
1832537,Hôtel,"(2.3558622030189316, 48.8565743576166)",75,75104
1832538,Hôtel,"(2.3561323237605625, 48.85203129244097)",75,75104
1832539,Hôtel,"(2.353431424399178, 48.86014326772844)",75,75104
1832541,Hôtel,"(2.362431075960002, 48.855274361324014)",75,75104
1832542,Hôtel,"(2.361815207257028, 48.85348091794229)",75,75104
1832559,Bibliothèque,"(2.3576120663870923, 48.859459794115864)",75,75104
1832560,Bibliothèque,"(2.353224798147896, 48.85658522332915)",75,75104
1832561,Bibliothèque,"(2.3591788991757086, 48.853415564844866)",75,75104
1832562,Bibliothèque,"(2.361695014777978, 48.85706239330412)",75,75104
1832563,Cinéma,"(2.3535912223536637, 48.858688984710284)",75,75104
1832565,Bibliothèque,"(2.3556925647801816, 48.85618483475987)",75,75104
1832604,Taxi-VTC,"(2.362021382861012, 48.85333812096186)",75,75104
1832607,Espace Culturel,"(2.35216135655923, 48.860647678314706)",75,75104
1832608,Espace Culturel,"(2.347693312865044, 48.85365910175639)",75,75104
1832616,Espace Culturel,"(2.350011872199164, 48.85261551755399)",75,75104
1832617,Espace Culturel,"(2.363619872282876, 48.85033559614309)",75,75104
1832619,Espace Culturel,"(2.3683368540595118, 48.853221435635945)",75,75104
1832620,Espace Culturel,"(2.3637103442728837, 48.85443281243607)",75,75104
1832622,Espace Culturel,"(2.3664007332222097, 48.85462812813235)",75,75104
1832623,Zone Sports,"(2.3499592581196764, 48.85985914969114)",75,75104
1832624,Zone Sports,"(2.3494696043473624, 48.85890317878855)",75,75104
1832627,Zone Sports,"(2.3632188824844214, 48.853374178509846)",75,75104
1832628,Zone Sports,"(2.3585989578236974, 48.85812505802678)",75,75104
1832633,Zone Sports,"(2.3535294041644472, 48.859716606600855)",75,75104
1832636,Zone Sports,"(2.350469374103705, 48.86081522873099)",75,75104
1833048,Hôtel,"(2.3625358774436007, 48.85506312243711)",75,75104
1833197,Taxi-VTC,"(2.354351587115941, 48.85177437409008)",75,75104
1833339,Taxi-VTC,"(2.3543135385097553, 48.85770449899838)",75,75104
1833426,Taxi-VTC,"(2.3570914319407583, 48.8552597312851)",75,75104
1833479,Hôtel,"(2.3562430693015215, 48.856856015340085)",75,75104
1833534,Taxi-VTC,"(2.358569879942574, 48.856722815661016)",75,75104
1833540,Taxi-VTC,"(2.3610256301893613, 48.856632528837636)",75,75104
1833673,Hôtel,"(2.3658732391494084, 48.848261054707834)",75,75104
1833746,Hôtel,"(2.3571978984819344, 48.857898098926064)",75,75104
1833796,Hôtel,"(2.3624734825016205, 48.85526154667445)",75,75104
1833801,Hôtel,"(2.3551456277660763, 48.8567682654049)",75,75104
1833811,Taxi-VTC,"(2.351857283983193, 48.84555891834568)",75,75105
1833820,Taxi-VTC,"(2.3449967611925215, 48.83793901699792)",75,75105
1833879,Hôtel,"(2.34242496555807, 48.84524303323743)",75,75105
1833941,Hôtel,"(2.3463800343326686, 48.8377990874224)",75,75105
1833962,Hôtel,"(2.34950728687531, 48.851409078514706)",75,75105
