Département (Champ géographique),Code Commune (Champ géographique),Nom Commune (Champ géographique),Section (Références cadastrales),Bâtiment (Identification du local),N° voirie (Adresse du local),Indice de répétition (Adresse du local),Nature voie (Adresse du local),Nom voie (Adresse du local),N° MAJIC (Propriétaire(s) du local),N° SIREN (Propriétaire(s) du local),Forme juridique (Propriétaire(s) du local),Forme juridique abrégée (Propriétaire(s) du local),Dénomination (Propriétaire(s) du local),Adresse
33,63,BORDEAUX,AF,A,48.0,,QUAI,DE BRAZZA,PBJVXG,830856266,5202,SNC,VINCI IMMOBILIER GRAND OUEST,48 QUAI DE BRAZZA
33,63,BORDEAUX,AF,A,6.0,,RUE,COMMANDANT COUSTEAU,PBDHV4,413767435,6540,SCI,CDG25,6 RUE COMMANDANT COUSTEAU
33,63,BORDEAUX,AF,A,6.0,,RUE,COMMANDANT COUSTEAU,PBDL35,402796437,5499,SARL,DIGITAL CONCEPT FRANCE,6 RUE COMMANDANT COUSTEAU
33,63,BORDEAUX,AF,B,6.0,,RUE,COMMANDANT COUSTEAU,PBDHV4,413767435,6540,SCI,CDG25,6 RUE COMMANDANT COUSTEAU
33,63,BORDEAUX,AF,B,6.0,,RUE,COMMANDANT COUSTEAU,PBDL35,402796437,5499,SARL,DIGITAL CONCEPT FRANCE,6 RUE COMMANDANT COUSTEAU
33,63,BORDEAUX,AF,C,6.0,,RUE,COMMANDANT COUSTEAU,PBDHV4,413767435,6540,SCI,CDG25,6 RUE COMMANDANT COUSTEAU
33,63,BORDEAUX,AF,C,6.0,,RUE,COMMANDANT COUSTEAU,PBDL35,402796437,5499,SARL,DIGITAL CONCEPT FRANCE,6 RUE COMMANDANT COUSTEAU
33,63,BORDEAUX,AF,D,2.0,,RUE,COMMANDANT COUSTEAU,PBDHV4,413767435,6540,SCI,CDG25,2 RUE COMMANDANT COUSTEAU
33,63,BORDEAUX,AF,D,2.0,,RUE,COMMANDANT COUSTEAU,PBDL35,402796437,5499,SARL,DIGITAL CONCEPT FRANCE,2 RUE COMMANDANT COUSTEAU
33,63,BORDEAUX,AH,A,9.0,,RUE,JEAN BEDOURET,PBDC3J,U25972252,6540,SCI,SCI 9 RUE JEAN BEDOURET,9 RUE JEAN BEDOURET
33,63,BORDEAUX,AH,A,29.0,,RUE,JEAN BEDOURET,PBJJD4,824120141,6540,SCI,AMMA,29 RUE JEAN BEDOURET
33,63,BORDEAUX,AH,A,9.0,,CITE,CHRISTIAN SOLAR,PBHWDV,524058591,6540,SCI,SCI LANRESID,9 CITE CHRISTIAN SOLAR
33,63,BORDEAUX,AH,A,45.0,,RUE,DES VIVANTS,P9MBBH,444608442,5699,SA,ENEDIS,45 RUE DES VIVANTS
33,63,BORDEAUX,AH,A,45.0,,RUE,DES VIVANTS,P998MW,444608442,5699,SA,ENEDIS,45 RUE DES VIVANTS
33,63,BORDEAUX,AH,A,38.0,,RUE,DE LAUZAC,PBG2LF,449622133,6540,SCI,IMPASSE DE LA SOURCE,38 RUE DE LAUZAC
33,63,BORDEAUX,AH,A,32.0,,RUE,DE LAUZAC,PBC43C,458205382,5546,SA,CLAIRSIENNE,32 RUE DE LAUZAC
33,63,BORDEAUX,AH,A,358.0,,AVENUE,THIERS,PBH993,U25967936,6599,SC,SCI LE SARRAIL DE JAC,358 AVENUE THIERS
33,63,BORDEAUX,AH,A,354.0,,AVENUE,THIERS,PBG2G6,519337935,6540,SCI,HUNI,354 AVENUE THIERS
33,63,BORDEAUX,AH,A,344.0,,AVENUE,THIERS,PBC5WW,340883529,6540,SCI,THIERS,344 AVENUE THIERS
33,63,BORDEAUX,AH,B,344.0,,AVENUE,THIERS,PBC5WW,340883529,6540,SCI,THIERS,344 AVENUE THIERS
33,63,BORDEAUX,AH,A,334.0,B,AVENUE,THIERS,PBC8MD,379220973,6540,SCI,SCI  GUYRIC,334 AVENUE THIERS
33,63,BORDEAUX,AH,B,330.0,,AVENUE,THIERS,P9MBF7,998630206,5599,SA,NATIOCREDIBAIL,330 AVENUE THIERS
33,63,BORDEAUX,AH,B,330.0,,AVENUE,THIERS,P9986T,998630206,5599,SA,NATIOCREDIBAIL,330 AVENUE THIERS
33,63,BORDEAUX,AH,A,328.0,,AVENUE,THIERS,P9MBF7,998630206,5599,SA,NATIOCREDIBAIL,328 AVENUE THIERS
33,63,BORDEAUX,AH,A,328.0,,AVENUE,THIERS,P9986T,998630206,5599,SA,NATIOCREDIBAIL,328 AVENUE THIERS
33,63,BORDEAUX,AH,A,326.0,,AVENUE,THIERS,P9MBF7,998630206,5599,SA,NATIOCREDIBAIL,326 AVENUE THIERS
33,63,BORDEAUX,AH,A,326.0,,AVENUE,THIERS,P9986T,998630206,5599,SA,NATIOCREDIBAIL,326 AVENUE THIERS
33,63,BORDEAUX,AH,A,324.0,,AVENUE,THIERS,P9MBF7,998630206,5599,SA,NATIOCREDIBAIL,324 AVENUE THIERS
33,63,BORDEAUX,AH,A,324.0,,AVENUE,THIERS,P9986T,998630206,5599,SA,NATIOCREDIBAIL,324 AVENUE THIERS
33,63,BORDEAUX,AH,A,27.0,,RUE,DES VIVANTS,P9MBF7,998630206,5599,SA,NATIOCREDIBAIL,27 RUE DES VIVANTS
33,63,BORDEAUX,AH,A,27.0,,RUE,DES VIVANTS,P9986T,998630206,5599,SA,NATIOCREDIBAIL,27 RUE DES VIVANTS
33,63,BORDEAUX,AH,A,33.0,,RUE,DES VIVANTS,PBHKZN,752236489,6540,SCI,TRILOGIE,33 RUE DES VIVANTS
33,63,BORDEAUX,AH,A,39.0,,RUE,DES VIVANTS,PBC6C2,341774776,6540,SCI,BAZINET,39 RUE DES VIVANTS
33,63,BORDEAUX,AH,PA,41.0,,RUE,DES VIVANTS,PBC6C2,341774776,6540,SCI,BAZINET,41 RUE DES VIVANTS
33,63,BORDEAUX,AH,A,49.0,,RUE,ANDRE LAMANDE,PBDBSW,354067860,6540,SCI,CRISTELLE,49 RUE ANDRE LAMANDE
33,63,BORDEAUX,AH,B,25.0,,RUE,FERNAND BELLIARD,PBJZ8W,818004863,6540,SCI,VAMIMMO,25 RUE FERNAND BELLIARD
33,63,BORDEAUX,AH,C,25.0,,RUE,FERNAND BELLIARD,PBHRNN,792948747,6540,SCI,DES VIVANTS,25 RUE FERNAND BELLIARD
33,63,BORDEAUX,AH,C,25.0,,RUE,FERNAND BELLIARD,PBJH5F,820050029,6540,SCI,MASSA,25 RUE FERNAND BELLIARD
33,63,BORDEAUX,AH,C,25.0,,RUE,FERNAND BELLIARD,PBJTBS,840100036,6540,SCI,SCI CHEVALIER ET CO,25 RUE FERNAND BELLIARD
33,63,BORDEAUX,AH,C,25.0,,RUE,FERNAND BELLIARD,PBDFQR,420815334,6599,SC,M J C,25 RUE FERNAND BELLIARD
33,63,BORDEAUX,AH,A,17.0,,RUE,ANDRE LAMANDE,PBDSGK,484927801,6540,SCI,L AUTRE RIVE,17 RUE ANDRE LAMANDE
33,63,BORDEAUX,AH,A,21.0,,RUE,ANDRE LAMANDE,PBDSGK,484927801,6540,SCI,L AUTRE RIVE,21 RUE ANDRE LAMANDE
33,63,BORDEAUX,AH,A,23.0,,RUE,ANDRE LAMANDE,PBF63T,352221717,5499,SARL,DAVIMO,23 RUE ANDRE LAMANDE
33,63,BORDEAUX,AI,A,325.0,,AVENUE,THIERS,PBJX9S,751869363,5710,SAS,SAME,325 AVENUE THIERS
33,63,BORDEAUX,AI,A,325.0,,AVENUE,THIERS,PBHTH7,789524493,6540,SCI,MGPARC IMMO,325 AVENUE THIERS
33,63,BORDEAUX,AI,A,325.0,,AVENUE,THIERS,PBH7D7,812134922,6540,SCI,CTD2I,325 AVENUE THIERS
33,63,BORDEAUX,AI,B,325.0,,AVENUE,THIERS,PBHM76,263305856,7364,,CENT HOSPITALIER SPECIALISE DE CADILLAC,325 AVENUE THIERS
33,63,BORDEAUX,AI,PK,325.0,,AVENUE,THIERS,PBHTH7,789524493,6540,SCI,MGPARC IMMO,325 AVENUE THIERS
33,63,BORDEAUX,AI,A,345.0,,AVENUE,THIERS,PBHXZD,U19139889,9220,ASS,ALTER INSERTION,345 AVENUE THIERS
33,63,BORDEAUX,AI,A,9041.0,,IMPASSE,LAFARGUE,P9MBBH,444608442,5699,SA,ENEDIS,9041 IMPASSE LAFARGUE
33,63,BORDEAUX,AI,A,9041.0,,IMPASSE,LAFARGUE,P998MW,444608442,5699,SA,ENEDIS,9041 IMPASSE LAFARGUE
33,63,BORDEAUX,AI,A,355.0,,AVENUE,THIERS,PBH6PV,812395903,6540,SCI,MANOR HOUSE,355 AVENUE THIERS
33,63,BORDEAUX,AI,A,359.0,B,AVENUE,THIERS,PBJFTV,823091467,6540,SCI,SCI EDEN PARK,359 AVENUE THIERS
33,63,BORDEAUX,AI,A,361.0,,AVENUE,THIERS,PBJPHW,832735450,5499,SARL,MUST,361 AVENUE THIERS
33,63,BORDEAUX,AI,A,363.0,,AVENUE,THIERS,PBJ5PQ,847600319,6540,SCI,SCI M4,363 AVENUE THIERS
33,63,BORDEAUX,AI,A,5.0,,RUE,DU CAPITAINE FERRAND,PBJW52,843013780,5710,SAS,MAGALEX,5 RUE DU CAPITAINE FERRAND
33,63,BORDEAUX,AI,A,45.0,,RUE,DU CAPITAINE FERRAND,PBHKC4,429543549,5710,SAS,PIERRES ET TERRES,45 RUE DU CAPITAINE FERRAND
33,63,BORDEAUX,AI,A,14.0,,RUE,ROTURIER,PBHT2F,489126193,6540,SCI,EYILIS,14 RUE ROTURIER
33,63,BORDEAUX,AI,A,80.0,,RUE,REINETTE,PBJS43,838088003,6540,SCI,SCI FG PATRIMOINE SOLIDAIRE,80 RUE REINETTE
33,63,BORDEAUX,AI,A,62.0,,RUE,REINETTE,PBHD2K,528332489,6540,SCI,PLUTON,62 RUE REINETTE
33,63,BORDEAUX,AI,PK,56.0,,RUE,REINETTE,PBJK85,508500238,6540,SCI,LA PERRIERE,56 RUE REINETTE
33,63,BORDEAUX,AI,A,7.0,,RUE,JULES VERNE,PBG6N4,398731489,4140,EPIC,AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE,7 RUE JULES VERNE
33,63,BORDEAUX,AI,A,367.0,,AVENUE,THIERS,PBJGV6,822787222,6540,SCI,SCI 367 T,367 AVENUE THIERS
33,63,BORDEAUX,AI,A,369.0,,AVENUE,THIERS,PBDLLD,445310451,6540,SCI,G P,369 AVENUE THIERS
33,63,BORDEAUX,AI,A,373.0,,AVENUE,THIERS,PBCSTF,441107083,6540,SCI,EMSYLINA,373 AVENUE THIERS
33,63,BORDEAUX,AI,B,373.0,,AVENUE,THIERS,PBCSTF,441107083,6540,SCI,EMSYLINA,373 AVENUE THIERS
33,63,BORDEAUX,AI,A,14.0,B,RUE,DU CAPITAINE FERRAND,PBDLLD,445310451,6540,SCI,G P,14 RUE DU CAPITAINE FERRAND
33,63,BORDEAUX,AI,A,20.0,,RUE,DU CAPITAINE FERRAND,PBDPK3,479946139,6599,SC,BENAUGE,20 RUE DU CAPITAINE FERRAND
33,63,BORDEAUX,AI,B,20.0,,RUE,DU CAPITAINE FERRAND,PBDPK3,479946139,6599,SC,BENAUGE,20 RUE DU CAPITAINE FERRAND
33,63,BORDEAUX,AI,A,343.0,,AVENUE,THIERS,PBDNJB,452986219,6540,SCI,BABIS,343 AVENUE THIERS
33,63,BORDEAUX,AI,A,29.0,,RUE,JULES VERNE,PBHCRK,534509393,6540,SCI,SCI ANDRE,29 RUE JULES VERNE
33,63,BORDEAUX,AK,A,65.0,,RUE,BAUDRY LACANTINERIE,PBCV67,432215564,9220,ASS,LOCALE CULTE TEMOINS JEHOVAH BX EST,65 RUE BAUDRY LACANTINERIE
33,63,BORDEAUX,AK,A,105.0,,RUE,BAUDRY LACANTINERIE,PBHWQ5,512329483,6540,SCI,SCO LA COLOMBERIE,105 RUE BAUDRY LACANTINERIE
33,63,BORDEAUX,AK,A,137.0,,RUE,CAMILLE FLAMMARION,PBG6N4,398731489,4140,EPIC,AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE,137 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AK,A,9040.0,,RUE,CAMILLE FLAMMARION,P9MBBH,444608442,5699,SA,ENEDIS,9040 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AK,A,9040.0,,RUE,CAMILLE FLAMMARION,P998MW,444608442,5699,SA,ENEDIS,9040 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AK,A,77.0,,RUE,REINETTE,PBG3VT,521862847,6540,SCI,SCI REINETTE 77,77 RUE REINETTE
33,63,BORDEAUX,AK,A,92.0,,RUE,BAUDRY LACANTINERIE,PBG6L9,243300316,7344,,BORDEAUX METROPOLE,92 RUE BAUDRY LACANTINERIE
33,63,BORDEAUX,AL,A,1.0,B,RUE,CAMILLE FLAMMARION,PBH7QC,814117461,6540,SCI,MAXALIX,1 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AL,A,295.0,,AVENUE,THIERS,PBDD97,420117640,6540,SCI,CAMILLE 295,295 AVENUE THIERS
33,63,BORDEAUX,AL,A,305.0,,AVENUE,THIERS,PBFPVP,469201552,5599,SA,MESOLIA HABITAT,305 AVENUE THIERS
33,63,BORDEAUX,AL,A,309.0,,AVENUE,THIERS,PBFPVP,469201552,5599,SA,MESOLIA HABITAT,309 AVENUE THIERS
33,63,BORDEAUX,AL,A,61.0,,RUE,BAUDRY LACANTINERIE,PBH2LF,458204963,5546,SA,DOMOFRANCE,61 RUE BAUDRY LACANTINERIE
33,63,BORDEAUX,AL,A,61.0,,RUE,BAUDRY LACANTINERIE,PBCWCB,U25948388,9900,,CENTRE COMMUNAL DACTION SOCIALE DE BORDEAUX,61 RUE BAUDRY LACANTINERIE
33,63,BORDEAUX,AL,A,47.0,,RUE,CAMILLE FLAMMARION,PBDBP5,383989886,6540,SCI,L F B,47 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AL,A,45.0,,RUE,CAMILLE FLAMMARION,PBDBP5,383989886,6540,SCI,L F B,45 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AL,A,6.0,,RUE,SAVIGNE CHANTELOUP,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,6 RUE SAVIGNE CHANTELOUP
33,63,BORDEAUX,AL,B,,,RUE,SAVIGNE CHANTELOUP,P9MBBH,444608442,5699,SA,ENEDIS,n RUE SAVIGNE CHANTELOUP
33,63,BORDEAUX,AL,B,,,RUE,SAVIGNE CHANTELOUP,P998MW,444608442,5699,SA,ENEDIS,n RUE SAVIGNE CHANTELOUP
33,63,BORDEAUX,AL,A,44.0,,RUE,BAUDRY LACANTINERIE,PBDSWK,494246572,6540,SCI,EROD,44 RUE BAUDRY LACANTINERIE
33,63,BORDEAUX,AL,A,319.0,,AVENUE,THIERS,PBDRLS,488906272,6540,SCI,SCI L AVENUE 319,319 AVENUE THIERS
33,63,BORDEAUX,AL,A,323.0,,AVENUE,THIERS,P996NT,420933665,5599,SA,HSBC REAL ESTATE LEASING  FRANCE,323 AVENUE THIERS
33,63,BORDEAUX,AL,A,323.0,,AVENUE,THIERS,P998SB,702023102,5599,SA,GENEFIM,323 AVENUE THIERS
33,63,BORDEAUX,AL,A,323.0,,AVENUE,THIERS,P999AM,430107359,5599,SA,FT IMMO H,323 AVENUE THIERS
33,63,BORDEAUX,AL,A,9.0,,RUE,REINETTE,PBDT94,502032576,6540,SCI,B2M,9 RUE REINETTE
33,63,BORDEAUX,AL,A,19.0,,RUE,REINETTE,PBJTBJ,839751203,6540,SCI,SCI 19 REINETTES,19 RUE REINETTE
33,63,BORDEAUX,AL,A,10.0,,RUE,CAMILLE FLAMMARION,PBG6N4,398731489,4140,EPIC,AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE,10 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AL,B,30.0,,RUE,CAMILLE FLAMMARION,PBGSC4,499966877,6540,SCI,B E R,30 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AL,A,30.0,,RUE,CAMILLE FLAMMARION,PBGSC4,499966877,6540,SCI,B E R,30 RUE CAMILLE FLAMMARION
33,63,BORDEAUX,AL,A,11.0,,RUE,GALIN,PBDKLN,441715372,6540,SCI,FAMILY,11 RUE GALIN
33,63,BORDEAUX,AL,B,11.0,,RUE,GALIN,PBDKLN,441715372,6540,SCI,FAMILY,11 RUE GALIN
33,63,BORDEAUX,AL,A,30.0,,RUE,SAVIGNE CHANTELOUP,PBDSSQ,450291893,5499,SARL,MERCES SUA,30 RUE SAVIGNE CHANTELOUP
33,63,BORDEAUX,AM,A,18.0,,RUE,JEAN BEDOURET,PBHC36,424180735,6540,SCI,FLAM,18 RUE JEAN BEDOURET
33,63,BORDEAUX,AM,A,6.0,,RUE,JEAN BEDOURET,PBHNSX,433318235,5499,SARL,R I B I,6 RUE JEAN BEDOURET
33,63,BORDEAUX,AM,B,6.0,B,RUE,JEAN BEDOURET,PBHNSX,433318235,5499,SARL,R I B I,6 RUE JEAN BEDOURET
33,63,BORDEAUX,AM,A,312.0,,AVENUE,THIERS,PBH4QL,810950519,6540,SCI,SCI BAF 312,312 AVENUE THIERS
33,63,BORDEAUX,AM,PK,308.0,B,AVENUE,THIERS,PBJDK9,814990297,6540,SCI,SCI DU MARONI,308 AVENUE THIERS
33,63,BORDEAUX,AM,A,9001.0,B,CITE,SAINT MARTIN,PBC6NK,781844436,8450,OPRO,ORDRE DES ARCHITECTES DE NOUVELLE-AQUITAINE,9001 CITE SAINT MARTIN
33,63,BORDEAUX,AM,A,308.0,,AVENUE,THIERS,PBC6NK,781844436,8450,OPRO,ORDRE DES ARCHITECTES DE NOUVELLE-AQUITAINE,308 AVENUE THIERS
33,63,BORDEAUX,AM,TA,308.0,,AVENUE,THIERS,P9MBBH,444608442,5699,SA,ENEDIS,308 AVENUE THIERS
33,63,BORDEAUX,AM,TA,308.0,,AVENUE,THIERS,P998MW,444608442,5699,SA,ENEDIS,308 AVENUE THIERS
33,63,BORDEAUX,AM,A,306.0,,AVENUE,THIERS,PBDPPX,480078096,6599,SC,RUIZ TANGUY,306 AVENUE THIERS
33,63,BORDEAUX,AM,A,302.0,,AVENUE,THIERS,PBJN28,393042338,6540,SCI,M A P P  INVESTISSEMENTS,302 AVENUE THIERS
33,63,BORDEAUX,AM,C,11.0,,CITE,DASVIN DE BOISMARIN,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,11 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,C,11.0,,CITE,DASVIN DE BOISMARIN,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,11 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,D,13.0,,CITE,DASVIN DE BOISMARIN,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,13 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,D,13.0,,CITE,DASVIN DE BOISMARIN,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,13 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,E,15.0,,CITE,DASVIN DE BOISMARIN,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,15 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,E,15.0,,CITE,DASVIN DE BOISMARIN,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,15 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,F,15.0,B,CITE,DASVIN DE BOISMARIN,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,15 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,F,15.0,B,CITE,DASVIN DE BOISMARIN,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,15 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,G,32.0,,CITE,DU PERIER,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,32 CITE DU PERIER
33,63,BORDEAUX,AM,G,32.0,,CITE,DU PERIER,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,32 CITE DU PERIER
33,63,BORDEAUX,AM,H,14.0,,CITE,SAINT MARTIN,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,14 CITE SAINT MARTIN
33,63,BORDEAUX,AM,H,14.0,,CITE,SAINT MARTIN,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,14 CITE SAINT MARTIN
33,63,BORDEAUX,AM,I,16.0,,CITE,SAINT MARTIN,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,16 CITE SAINT MARTIN
33,63,BORDEAUX,AM,I,16.0,,CITE,SAINT MARTIN,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,16 CITE SAINT MARTIN
33,63,BORDEAUX,AM,J,18.0,,CITE,SAINT MARTIN,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,18 CITE SAINT MARTIN
33,63,BORDEAUX,AM,J,18.0,,CITE,SAINT MARTIN,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,18 CITE SAINT MARTIN
33,63,BORDEAUX,AM,A,37.0,,CITE,SAINT MARTIN,PBHCRJ,533301958,6540,SCI,NUIT BASTIDE,37 CITE SAINT MARTIN
33,63,BORDEAUX,AM,A,38.0,,CITE,DU PERIER,PBDHD2,433785805,6540,SCI,MORENO,38 CITE DU PERIER
33,63,BORDEAUX,AM,A,37.0,,CITE,DU PERIER,PBG9GL,461201337,5546,SA,LOGEVIE SA D HLM,37 CITE DU PERIER
33,63,BORDEAUX,AM,A,37.0,,CITE,DU PERIER,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,37 CITE DU PERIER
33,63,BORDEAUX,AM,A,35.0,,CITE,DU PERIER,PBG9GL,461201337,5546,SA,LOGEVIE SA D HLM,35 CITE DU PERIER
33,63,BORDEAUX,AM,A,35.0,,CITE,DU PERIER,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,35 CITE DU PERIER
33,63,BORDEAUX,AM,B,20.0,,RUE,CITE SOURIAUX,PBG9GL,461201337,5546,SA,LOGEVIE SA D HLM,20 RUE CITE SOURIAUX
33,63,BORDEAUX,AM,B,20.0,,RUE,CITE SOURIAUX,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,20 RUE CITE SOURIAUX
33,63,BORDEAUX,AM,B,18.0,,RUE,CITE SOURIAUX,PBG9GL,461201337,5546,SA,LOGEVIE SA D HLM,18 RUE CITE SOURIAUX
33,63,BORDEAUX,AM,B,18.0,,RUE,CITE SOURIAUX,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,18 RUE CITE SOURIAUX
33,63,BORDEAUX,AM,B,16.0,,RUE,CITE SOURIAUX,PBG9GL,461201337,5546,SA,LOGEVIE SA D HLM,16 RUE CITE SOURIAUX
33,63,BORDEAUX,AM,B,16.0,,RUE,CITE SOURIAUX,PBC82W,213300635,7210,COM,COMMUNE DE BORDEAUX,16 RUE CITE SOURIAUX
33,63,BORDEAUX,AM,A,5.0,,RUE,CITE SOURIAUX,PBDM49,451741375,6540,SCI,CROZAT-HERMET,5 RUE CITE SOURIAUX
33,63,BORDEAUX,AM,A,284.0,,AVENUE,THIERS,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,A,284.0,,AVENUE,THIERS,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,B,284.0,,AVENUE,THIERS,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,B,284.0,,AVENUE,THIERS,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,C,284.0,,AVENUE,THIERS,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,C,284.0,,AVENUE,THIERS,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,D,284.0,,AVENUE,THIERS,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,D,284.0,,AVENUE,THIERS,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,E,284.0,,AVENUE,THIERS,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,E,284.0,,AVENUE,THIERS,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,F,284.0,,AVENUE,THIERS,P9MBFM,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,F,284.0,,AVENUE,THIERS,P9994V,775690886,5546,SA,ICF ATLANTIQUE SA DHLM,284 AVENUE THIERS
33,63,BORDEAUX,AM,A,18.0,,CITE,DASVIN DE BOISMARIN,PBJF8D,752126631,6540,SCI,LE 337,18 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,A,4.0,,CITE,SAINT MARTIN,PBJK87,829783380,6540,SCI,SCI FB,4 CITE SAINT MARTIN
33,63,BORDEAUX,AM,A,296.0,,AVENUE,THIERS,PBDM6L,452547227,6540,SCI,LES TROIS THIERS,296 AVENUE THIERS
33,63,BORDEAUX,AM,A,310.0,,AVENUE,THIERS,PBC78X,353709546,6540,SCI,DONIBANE,310 AVENUE THIERS
33,63,BORDEAUX,AM,A,11.0,,RUE,CITE SOURIAUX,PBDQMR,482990934,6540,SCI,LE VILLAGE,11 RUE CITE SOURIAUX
33,63,BORDEAUX,AM,A,314.0,B,AVENUE,THIERS,PBJQ6C,831260559,6540,SCI,IMHOTEP,314 AVENUE THIERS
33,63,BORDEAUX,AM,A,17.0,,CITE,DASVIN DE BOISMARIN,PBJ28F,827831413,5499,SARL,CASCADE IMMO,17 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,A,19.0,,CITE,DASVIN DE BOISMARIN,PBJ28F,827831413,5499,SARL,CASCADE IMMO,19 CITE DASVIN DE BOISMARIN
33,63,BORDEAUX,AM,04,31.0,,CITE,DU PERIER,PBJF8D,752126631,6540,SCI,LE 337,31 CITE DU PERIER
33,63,BORDEAUX,AM,A,33.0,,CITE,DU PERIER,PBJF8D,752126631,6540,SCI,LE 337,33 CITE DU PERIER
33,63,BORDEAUX,AN,A,37.0,,RUE,BOUTHIER,PBG6L9,243300316,7344,,BORDEAUX METROPOLE,37 RUE BOUTHIER
33,63,BORDEAUX,AN,A,31.0,,RUE,BOUTHIER,PBHZK2,243300316,7344,,BORDEAUX METROPOLE,31 RUE BOUTHIER
33,63,BORDEAUX,AN,B,12.0,,IMPASSE,BOUTHIER,PBHZK2,243300316,7344,,BORDEAUX METROPOLE,12 IMPASSE BOUTHIER
33,63,BORDEAUX,AN,B,11.0,,RUE,EDOUARD MAYAUDON,PBDB58,400171427,6540,SCI,DU 11 RUE EDOUARD MAYAUDON,11 RUE EDOUARD MAYAUDON
33,63,BORDEAUX,AN,A,3.0,,IMPASSE,BOUTHIER,PBJCTF,815133509,6540,SCI,S  C  I  ROMA,3 IMPASSE BOUTHIER
33,63,BORDEAUX,AN,A,29.0,,RUE,EDOUARD MAYAUDON,PBG6L9,243300316,7344,,BORDEAUX METROPOLE,29 RUE EDOUARD MAYAUDON
